663.6407375335693,2.2993087768554688,6.2618255615234375,
93.11985969543457,4.121065139770508,6.241559982299805,
490.33546447753906,2.2547245025634766,6.162881851196289,
119.16589736938477,2.262115478515625,6.341218948364258,
337.1124267578125,2.26593017578125,6.34312629699707,
4712.914228439331,2.2537708282470703,6.203651428222656,
8629.535913467407,2.2194385528564453,6.190299987792969,
31536.39054298401,2.418994903564453,7.057666778564453,
2940.38462638855,2.2382736206054688,6.069421768188477,
8318.682193756104,2.3169517517089844,6.317853927612305,
